t,pressure_pa,altitude_m,filled
4840.0,100835.75,40.812186,0
4841.0,100840.0,40.45697,0
4842.0,100843.5,40.164449,0
4843.0,100846.5,39.913723,0
4844.0,100849.25,39.683896,0
4845.0,100851.75,39.474967,0
4846.0,100854.25,39.266042,0
4847.0,100855.5,39.161581,0
4848.0,100855.75,39.140689,0
4849.0,100856.25,39.098905,0
4850.0,100856.5,39.078013,0
4851.0,100857.0,39.036229,0
4852.0,100858.0,38.952662,0
4853.0,100858.0,38.952662,0
4854.0,100858.75,38.889988,0
4855.0,100860.0,38.78553,0
4856.0,100864.25,38.430384,0
4857.0,100873.25,37.678349,0
4858.0,100883.75,36.801044,0
4859.0,100898.75,35.547879,0
4860.0,100914.25,34.253101,0
4861.0,100929.75,32.958483,0
4862.0,100946.0,31.601395,0
4863.0,100960.5,30.390605,0
4864.0,100971.5,29.472168,0
4865.0,100980.75,28.699909,0
4866.0,100986.0,28.261626,0
4867.0,100988.75,28.032056,0
4868.0,100992.0,27.760753,0
4869.0,100993.5,27.635538,0
4870.0,100995.0,27.510325,0
4871.0,100995.25,27.489456,0
4872.0,100996.0,27.426851,0
4873.0,100997.0,27.343377,0
4874.0,100997.5,27.30164,0
4875.0,100999.25,27.155563,0
4876.0,100999.25,27.155563,0
4877.0,101000.5,27.051224,0
4878.0,101000.25,27.072091,0
4879.0,101000.75,27.030356,0
4880.0,101000.5,27.051224,0
4881.0,101001.0,27.009488,0
4882.0,101002.75,26.863415,0
4883.0,101002.75,26.863415,0
4884.0,101000.5,27.051224,0
4885.0,100994.5,27.552063,0
4886.0,100985.75,28.282496,0
4887.0,100972.75,29.367806,0
4888.0,100959.0,30.515853,0
4889.0,100944.25,31.747535,0
4890.0,100928.5,33.062882,0
4891.0,100910.75,34.545456,0
4892.0,100894.25,35.923813,0
4893.0,100877.25,37.344129,0
4894.0,100858.75,38.889988,0
4895.0,100840.25,40.436076,0
4896.0,100822.75,41.898803,0
4897.0,100804.75,43.403537,0
4898.0,100786.0,44.971199,0
4899.0,100767.25,46.539098,0
4900.0,100749.0,48.065413,0
4901.0,100734.25,49.299173,0
4902.0,100723.25,50.219361,0
4903.0,100715.5,50.867724,0
4904.0,100709.25,51.390627,0
4905.0,100704.5,51.788051,0
4906.0,100701.5,52.039063,0
4907.0,100699.0,52.248245,0
4908.0,100697.25,52.394674,0
4909.0,100696.0,52.499268,0
4910.0,100694.75,52.603863,0
4911.0,100692.5,52.792136,0
4912.0,100691.75,52.854895,0
4913.0,100691.5,52.875814,0
4914.0,100690.5,52.959493,0
4915.0,100690.25,52.980413,0
4916.0,100691.0,52.917654,0
4917.0,100691.0,52.917654,0
4918.0,100691.25,52.896734,0
4919.0,100691.0,52.917654,0
4920.0,100690.5,52.959493,0
4921.0,100690.0,53.001333,0
4922.0,100690.5,52.959493,0
4923.0,100691.5,52.875814,0
4924.0,100692.0,52.833975,0
4925.0,100693.75,52.68754,0
4926.0,100697.25,52.394674,0
4927.0,100706.0,51.662547,0
4928.0,100718.25,50.637655,0
4929.0,100732.25,49.466474,0
4930.0,100737.8636,48.996898,1
4931.0,100743.4773,48.527343,1
4932.0,100749.0909,48.057809,1
4933.0,100754.7045,47.588297,1
4934.0,100760.3182,47.118805,1
4935.0,100765.9318,46.649335,1
4936.0,100771.5455,46.179886,1
4937.0,100777.1591,45.710458,1
4938.0,100782.7727,45.241051,1
4939.0,100788.3864,44.771665,1
4940.0,100794.0,44.302301,0
4941.0,100794.0,44.302301,0
4942.0,100794.25,44.281399,0
4943.0,100795.75,44.155985,0
4944.0,100796.25,44.114181,0
4945.0,100796.0,44.135083,0
4946.0,100796.25,44.114181,0
4947.0,100796.25,44.114181,0
4948.0,100797.75,43.98877,0
4949.0,100802.75,43.570743,0
4950.0,100811.0,42.881035,0
4951.0,100821.25,42.024189,0
4952.0,100835.75,40.812186,0
4953.0,100852.0,39.454074,0
4954.0,100870.0,37.949911,0
4955.0,100889.0,36.362419,0
4956.0,100907.0,34.858703,0
4957.0,100925.75,33.292562,0
4958.0,100944.5,31.726658,0
4959.0,100959.75,30.453229,0
4960.0,100972.0,29.430423,0
4961.0,100980.0,28.762523,0
4962.0,100986.75,28.199015,0
4963.0,100991.5,27.802491,0
4964.0,100996.0,27.426851,0
4965.0,100999.5,27.134695,0
4966.0,101001.5,26.967753,0
4967.0,101002.0,26.926018,0
4968.0,101003.0,26.842548,0
4969.0,101004.25,26.738212,0
4970.0,101004.5,26.717344,0
4971.0,101003.75,26.779946,0
4972.0,101003.75,26.779946,0
4973.0,101001.5,26.967753,0
4974.0,100994.75,27.531194,0
4975.0,100984.5,28.386848,0
4976.0,100972.25,29.409551,0
4977.0,100957.5,30.641102,0
4978.0,100942.0,31.935431,0
4979.0,100925.25,33.334323,0
4980.0,100908.25,34.754286,0
4981.0,100889.5,36.320646,0
4982.0,100871.75,37.803685,0
4983.0,100854.5,39.24515,0
4984.0,100837.75,40.645024,0
4985.0,100821.75,41.982394,0
4986.0,100807.0,43.215433,0
4987.0,100796.5,44.093279,0
4988.0,100788.5,44.762164,0
4989.0,100781.25,45.368378,0
4990.0,100775.75,45.828288,0
4991.0,100771.75,46.162781,0
4992.0,100770.25,46.288218,0
4993.0,100768.5,46.434564,0
4994.0,100767.5,46.518191,0
4995.0,100767.0,46.560005,0
4996.0,100766.75,46.580912,0
4997.0,100765.75,46.66454,0
4998.0,100765.25,46.706354,0
4999.0,100764.25,46.789984,0
5000.0,100764.5,46.769076,0
5001.0,100764.5,46.769076,0
5002.0,100764.25,46.789984,0
5003.0,100764.0,46.810891,0
5004.0,100762.5,46.936336,0
5005.0,100757.5,47.354499,0
5006.0,100751.0,47.898135,0
5007.0,100746.0,48.316335,0
5008.0,100742.25,48.629997,0
5009.0,100738.25,48.96458,0
5010.0,100737.0,49.069139,0
5011.0,100734.25,49.299173,0
5012.0,100734.0,49.320086,0
5013.0,100733.75,49.340998,0
5014.0,100732.75,49.424649,0
5015.0,100732.0,49.487387,0
5016.0,100732.25,49.466474,0
5017.0,100732.5,49.445561,0
5018.0,100731.5,49.529213,0
5019.0,100731.0,49.571039,0
5020.0,100730.75,49.591952,0
5021.0,100731.25,49.550126,0
5022.0,100736.25,49.131875,0
5023.0,100746.25,48.295425,0
5024.0,100757.25,47.375407,0
5025.0,100766.75,46.580912,0
5026.0,100774.5,45.932816,0
5027.0,100780.25,45.451996,0
5028.0,100784.75,45.075718,0
5029.0,100787.25,44.866681,0
5030.0,100790.0,44.636745,0
5031.0,100791.75,44.490424,0
5032.0,100793.0,44.385911,0
5033.0,100794.0,44.302301,0
5034.0,100795.75,44.155985,0
5035.0,100795.75,44.155985,0
5036.0,100796.75,44.072377,0
5037.0,100797.0,44.051475,0
5038.0,100796.75,44.072377,0
5039.0,100797.25,44.030573,0
5040.0,100798.5,43.926065,0
5041.0,100803.0,43.549842,0
5042.0,100812.0,42.797437,0
5043.0,100822.75,41.898803,0
5044.0,100837.25,40.686814,0
5045.0,100853.5,39.328719,0
5046.0,100870.5,37.908132,0
5047.0,100888.5,36.404192,0
5048.0,100907.75,34.796053,0
5049.0,100927.25,33.167281,0
5050.0,100945.75,31.622272,0
5051.0,100960.5,30.390605,0
5052.0,100972.75,29.367806,0
5053.0,100982.25,28.574684,0
5054.0,100988.25,28.073795,0
5055.0,100992.25,27.739883,0
5056.0,100995.5,27.468588,0
5057.0,100997.5,27.30164,0
5058.0,101000.5,27.051224,0
5059.0,101002.25,26.90515,0
5060.0,101003.75,26.779946,0
5061.0,101004.25,26.738212,0
5062.0,101004.75,26.696477,0
5063.0,101005.75,26.613009,0
5064.0,101006.25,26.571276,0
5065.0,101007.0,26.508675,0
5066.0,101009.0,26.341743,0
5067.0,101008.75,26.362609,0
5068.0,101003.25,26.821681,0
5069.0,100993.5,27.635538,0
5070.0,100981.75,28.616425,0
5071.0,100971.25,29.493041,0
5072.0,100962.25,30.244485,0
5073.0,100955.5,30.808103,0
5074.0,100950.75,31.204742,0
5075.0,100947.25,31.497011,0
5076.0,100944.75,31.70578,0
5077.0,100942.5,31.893676,0
5078.0,100940.75,32.03982,0
5079.0,100939.5,32.144209,0
5080.0,100937.75,32.290356,0
5081.0,100937.75,32.290356,0
5082.0,100937.25,32.332113,0
5083.0,100936.0,32.436505,0
5084.0,100935.75,32.457384,0
5085.0,100935.25,32.499141,0
5086.0,100932.75,32.70793,0
5087.0,100927.5,33.146401,0
5088.0,100921.25,33.668415,0
5089.0,100916.5,34.065162,0
5090.0,100912.75,34.378395,0
5091.0,100908.25,34.754286,0
5092.0,100906.5,34.90047,0
5093.0,100906.0,34.942237,0
5094.0,100905.0,35.025772,0
5095.0,100903.75,35.130191,0
5096.0,100903.5,35.151075,0
5097.0,100903.5,35.151075,0
5098.0,100902.25,35.255496,0
5099.0,100901.75,35.297264,0
5100.0,100901.25,35.339033,0
5101.0,100900.5,35.401686,0
5102.0,100898.25,35.589649,0
5103.0,100892.75,36.049127,0
5104.0,100884.25,36.759269,0
5105.0,100873.5,37.65746,0
5106.0,100859.5,38.827313,0
5107.0,100844.5,40.080873,0
5108.0,100829.0,41.376377,0
5109.0,100814.25,42.609345,0
5110.0,100802.0,43.633446,0
5111.0,100792.25,44.448619,0
5112.0,100784.75,45.075718,0
5113.0,100778.75,45.577425,0
5114.0,100776.5,45.765572,0
5115.0,100774.0,45.974627,0
5116.0,100771.5,46.183687,0
5117.0,100769.5,46.350938,0
5118.0,100768.25,46.455471,0
5119.0,100767.75,46.497284,0
5120.0,100766.75,46.580912,0
5121.0,100765.25,46.706354,0
5122.0,100764.5,46.769076,0
5123.0,100765.5,46.685447,0
5124.0,100765.5,46.685447,0
5125.0,100764.75,46.748169,0
5126.0,100764.25,46.789984,0
5127.0,100765.5,46.685447,0
5128.0,100770.5,46.267312,0
5129.0,100779.25,45.535616,0
5130.0,100790.5,44.594939,0
5131.0,100799.25,43.86336,0
5132.0,100806.75,43.236333,0
5133.0,100812.75,42.734739,0
5134.0,100817.75,42.316763,0
5135.0,100820.75,42.065985,0
5136.0,100822.75,41.898803,0
5137.0,100824.25,41.773418,0
5138.0,100826.5,41.585344,0
5139.0,100827.25,41.522653,0
5140.0,100826.75,41.564447,0
5141.0,100827.0,41.54355,0
5142.0,100827.25,41.522653,0
5143.0,100828.25,41.439066,0
5144.0,100828.5,41.41817,0
5145.0,100828.75,41.397273,0
5146.0,100830.75,41.230102,0
5147.0,100835.25,40.853977,0
5148.0,100842.0,40.289814,0
5149.0,100847.0,39.871936,0
5150.0,100850.5,39.579431,0
5151.0,100853.25,39.349611,0
5152.0,100856.75,39.057121,0
5153.0,100858.75,38.889988,0
5154.0,100860.25,38.764639,0
5155.0,100861.5,38.660183,0
5156.0,100862.25,38.59751,0
5157.0,100863.0,38.534838,0
5158.0,100863.5,38.493056,0
5159.0,100864.5,38.409493,0
5160.0,100865.25,38.346822,0
5161.0,100863.75,38.472165,0
5162.0,100864.0,38.451275,0
5163.0,100864.5,38.409493,0
5164.0,100867.5,38.15881,0
5165.0,100874.25,37.594793,0
5166.0,100886.0,36.61306,0
5167.0,100899.25,35.50611,0
5168.0,100914.25,34.253101,0
5169.0,100930.75,32.874965,0
5170.0,100947.25,31.497011,0
5171.0,100961.75,30.286233,0
5172.0,100972.75,29.367806,0
5173.0,100981.75,28.616425,0
5174.0,100987.75,28.115535,0
5175.0,100994.0,27.5938,0
5176.0,100997.0,27.343377,0
5177.0,100999.5,27.134695,0
5178.0,101001.5,26.967753,0
5179.0,101001.75,26.946885,0
5180.0,101002.5,26.884283,0
5181.0,101002.25,26.90515,0
5182.0,101004.25,26.738212,0
5183.0,101005.0,26.67561,0
5184.0,101006.25,26.571276,0
5185.0,101007.0,26.508675,0
5186.0,101007.0,26.508675,0
5187.0,101007.25,26.487809,0
5188.0,101008.75,26.362609,0
5189.0,101009.75,26.279144,0
5190.0,101009.5,26.30001,0
5191.0,101008.0,26.425209,0
5192.0,101000.0,27.092959,0
5193.0,100989.75,27.948577,0
5194.0,100977.25,28.992109,0
5195.0,100964.75,30.035745,0
5196.0,100950.5,31.225618,0
5197.0,100933.75,32.624414,0
5198.0,100918.0,33.939872,0
5199.0,100905.25,35.004888,0
5200.0,100894.5,35.902927,0
5201.0,100886.5,36.571286,0
5202.0,100881.25,37.00992,0
5203.0,100877.75,37.302352,0
5204.0,100874.25,37.594793,0
5205.0,100872.5,37.741017,0
5206.0,100871.0,37.866353,0
5207.0,100869.25,38.01258,0
5208.0,100868.25,38.09614,0
5209.0,100866.5,38.24237,0
5210.0,100865.75,38.305041,0
5211.0,100865.0,38.367712,0
5212.0,100865.25,38.346822,0
5213.0,100864.75,38.388603,0
5214.0,100864.75,38.388603,0
5215.0,100864.0,38.451275,0
5216.0,100864.0,38.451275,0
5217.0,100864.5,38.409493,0
5218.0,100864.75,38.388603,0
5219.0,100865.25,38.346822,0
5220.0,100864.25,38.430384,0
5221.0,100863.25,38.513947,0
5222.0,100863.5,38.493056,0
5223.0,100864.25,38.430384,0
5224.0,100864.0,38.451275,0
5225.0,100864.75,38.388603,0
5226.0,100864.75,38.388603,0
5227.0,100864.75,38.388603,0
5228.0,100866.0,38.284151,0
5229.0,100871.0,37.866353,0
5230.0,100880.5,37.072583,0
5231.0,100892.25,36.090899,0
5232.0,100906.75,34.879586,0
5233.0,100923.25,33.501368,0
5234.0,100940.5,32.060698,0
5235.0,100956.75,30.703727,0
5236.0,100970.0,29.597405,0
5237.0,100979.25,28.825137,0
5238.0,100986.5,28.219885,0
5239.0,100991.5,27.802491,0
5240.0,100994.5,27.552063,0
5241.0,100997.25,27.322508,0
5242.0,100999.25,27.155563,0
5243.0,101000.5,27.051224,0
5244.0,101002.0,26.926018,0
5245.0,101002.5,26.884283,0
5246.0,101003.5,26.800813,0
5247.0,101004.5,26.717344,0
5248.0,101004.5,26.717344,0
5249.0,101005.5,26.633876,0
5250.0,101004.25,26.738212,0
5251.0,100998.25,27.239035,0
5252.0,100989.0,28.011186,0
5253.0,100978.5,28.887751,0
5254.0,100968.5,29.722643,0
5255.0,100960.25,30.41148,0
5256.0,100953.5,30.975107,0
5257.0,100948.25,31.413505,0
5258.0,100944.25,31.747535,0
5259.0,100941.75,31.956309,0
5260.0,100940.0,32.102453,0
5261.0,100939.0,32.185965,0
5262.0,100938.0,32.269478,0
5263.0,100936.75,32.37387,0
5264.0,100936.5,32.394748,0
5265.0,100936.75,32.37387,0
5266.0,100936.75,32.37387,0
5267.0,100936.0,32.436505,0
5268.0,100935.5,32.478263,0
5269.0,100934.5,32.561778,0
5270.0,100929.5,32.979363,0
5271.0,100920.25,33.751939,0
5272.0,100910.5,34.566339,0
5273.0,100898.0,35.610534,0
5274.0,100883.75,36.801044,0
5275.0,100868.0,38.11703,0
5276.0,100852.5,39.412289,0
5277.0,100839.0,40.540549,0
5278.0,100828.5,41.41817,0
5279.0,100820.25,42.107781,0
5280.0,100815.0,42.546648,0
5281.0,100810.5,42.922834,0
5282.0,100807.5,43.173633,0
5283.0,100805.0,43.382636,0
5284.0,100803.5,43.50804,0
5285.0,100801.75,43.654347,0
5286.0,100801.75,43.654347,0
5287.0,100800.5,43.758853,0
5288.0,100799.75,43.821557,0
5289.0,100799.75,43.821557,0
5290.0,100798.25,43.946966,0
5291.0,100798.25,43.946966,0
5292.0,100797.25,44.030573,0
5293.0,100797.0,44.051475,0
5294.0,100796.75,44.072377,0
5295.0,100796.25,44.114181,0
5296.0,100796.0,44.135083,0
5297.0,100796.25,44.114181,0
5298.0,100796.5,44.093279,0
5299.0,100796.0,44.135083,0
5300.0,100796.0,44.135083,0
5301.0,100795.25,44.19779,0
5302.0,100795.25,44.19779,0
5303.0,100795.0,44.218692,0
5304.0,100794.0,44.302301,0
5305.0,100793.75,44.323203,0
5306.0,100793.75,44.323203,0
5307.0,100793.75,44.323203,0
5308.0,100794.25,44.281399,0
5309.0,100793.25,44.365008,0
5310.0,100793.0,44.385911,0
5311.0,100792.5,44.427716,0
5312.0,100792.5,44.427716,0
5313.0,100793.5,44.344106,0
5314.0,100794.0,44.302301,0
5315.0,100796.0,44.135083,0
5316.0,100799.75,43.821557,0
5317.0,100805.25,43.361736,0
5318.0,100810.5,42.922834,0
5319.0,100814.25,42.609345,0
5320.0,100817.25,42.35856,0
5321.0,100819.25,42.191373,0
5322.0,100821.5,42.003291,0
5323.0,100823.0,41.877905,0
5324.0,100824.5,41.752521,0
5325.0,100825.75,41.648035,0
5326.0,100826.5,41.585344,0
5327.0,100827.25,41.522653,0
5328.0,100827.0,41.54355,0
5329.0,100827.75,41.48086,0
5330.0,100827.0,41.54355,0
5331.0,100826.75,41.564447,0
5332.0,100827.5,41.501757,0
5333.0,100829.25,41.35548,0
5334.0,100835.0,40.874872,0
5335.0,100844.75,40.059979,0
5336.0,100857.0,39.036229,0
5337.0,100872.25,37.761906,0
5338.0,100888.0,36.445965,0
5339.0,100904.5,35.067539,0
5340.0,100919.5,33.814583,0
5341.0,100929.5,32.979363,0
5342.0,100939.25,32.165087,0
5343.0,100946.25,31.580519,0
5344.0,100951.0,31.183866,0
5345.0,100953.75,30.954231,0
5346.0,100957.0,30.682852,0
5347.0,100959.0,30.515853,0
5348.0,100960.0,30.432354,0
5349.0,100961.5,30.307108,0
5350.0,100962.0,30.265359,0
5351.0,100961.75,30.286233,0
5352.0,100963.0,30.181862,0
5353.0,100963.5,30.140114,0
5354.0,100965.75,29.95225,0
5355.0,100969.25,29.660024,0
5356.0,100977.0,29.01298,0
5357.0,100982.75,28.532942,0
5358.0,100988.75,28.032056,0
5359.0,100992.75,27.698145,0
5360.0,100995.25,27.489456,0
5361.0,100997.75,27.280772,0
5362.0,100999.5,27.134695,0
5363.0,101001.0,27.009488,0
5364.0,101002.25,26.90515,0
5365.0,101003.0,26.842548,0
5366.0,101004.5,26.717344,0
5367.0,101004.25,26.738212,0
5368.0,101004.5,26.717344,0
5369.0,101004.0,26.759079,0
5370.0,101004.0,26.759079,0
5371.0,101003.5,26.800813,0
5372.0,101003.25,26.821681,0
5373.0,101003.25,26.821681,0
5374.0,101003.5,26.800813,0
5375.0,101004.25,26.738212,0
5376.0,101006.0,26.592142,0
5377.0,101004.5,26.717344,0
5378.0,101000.0,27.092959,0
5379.0,100991.25,27.82336,0
5380.0,100979.5,28.804265,0
5381.0,100966.25,29.910503,0
5382.0,100951.25,31.16299,0
5383.0,100934.75,32.540899,0
5384.0,100918.0,33.939872,0
5385.0,100900.5,35.401686,0
5386.0,100882.25,36.926369,0
5387.0,100865.0,38.367712,0
5388.0,100849.25,39.683896,0
5389.0,100835.5,40.833081,0
5390.0,100825.75,41.648035,0
5391.0,100817.25,42.35856,0
5392.0,100810.75,42.901935,0
5393.0,100806.25,43.278134,0
5394.0,100804.0,43.466239,0
5395.0,100801.75,43.654347,0
5396.0,100799.0,43.884262,0
5397.0,100797.5,44.009672,0
5398.0,100796.0,44.135083,0
5399.0,100795.0,44.218692,0
5400.0,100794.75,44.239594,0
5401.0,100793.75,44.323203,0
5402.0,100793.75,44.323203,0
5403.0,100791.0,44.553133,0
5404.0,100786.5,44.929392,0
5405.0,100780.0,45.472901,0
5406.0,100776.0,45.807382,0
5407.0,100772.0,46.141875,0
5408.0,100768.75,46.413657,0
5409.0,100766.75,46.580912,0
5410.0,100765.0,46.727262,0
5411.0,100763.25,46.873614,0
5412.0,100762.5,46.936336,0
5413.0,100761.5,47.019967,0
5414.0,100761.25,47.040875,0
5415.0,100760.5,47.103599,0
5416.0,100760.25,47.124507,0
5417.0,100759.75,47.166324,0
5418.0,100760.25,47.124507,0
5419.0,100760.25,47.124507,0
5420.0,100757.6364,47.343094,1
5421.0,100755.0227,47.561685,1
5422.0,100752.4091,47.780281,1
5423.0,100749.7955,47.998881,1
5424.0,100747.1818,48.217486,1
5425.0,100744.5682,48.436096,1
5426.0,100741.9545,48.65471,1
5427.0,100739.3409,48.873329,1
5428.0,100736.7273,49.091952,1
5429.0,100734.1136,49.31058,1
5430.0,100731.5,49.529213,0
5431.0,100730.25,49.633778,0
5432.0,100729.75,49.675604,0
5433.0,100729.0,49.738344,0
5434.0,100729.0,49.738344,0
5435.0,100729.0,49.738344,0
5436.0,100728.75,49.759257,0
5437.0,100729.0,49.738344,0
5438.0,100729.0,49.738344,0
5439.0,100728.5,49.780171,0
5440.0,100727.0,49.905652,0
5441.0,100725.75,50.01022,0
5442.0,100728.0,49.821997,0
5443.0,100733.25,49.382823,0
5444.0,100742.5,48.609086,0
5445.0,100753.75,47.668131,0
5446.0,100762.25,46.957244,0
5447.0,100770.25,46.288218,0
5448.0,100777.25,45.702856,0
5449.0,100781.25,45.368378,0
5450.0,100784.5,45.096622,0
5451.0,100786.5,44.929392,0
5452.0,100788.25,44.783067,0
5453.0,100789.75,44.657648,0
5454.0,100790.75,44.574036,0
5455.0,100792.0,44.469522,0
5456.0,100792.75,44.406814,0
5457.0,100794.5,44.260496,0
5458.0,100794.25,44.281399,0
5459.0,100794.5,44.260496,0
5460.0,100794.5,44.260496,0
5461.0,100795.5,44.176887,0
5462.0,100800.75,43.737952,0
5463.0,100809.5,43.006433,0
5464.0,100821.5,42.003291,0
5465.0,100836.25,40.770395,0
5466.0,100849.5,39.663003,0
5467.0,100861.5,38.660183,0
5468.0,100871.0,37.866353,0
5469.0,100877.75,37.302352,0
5470.0,100881.5,36.989032,0
5471.0,100885.5,36.654834,0
5472.0,100889.75,36.29976,0
5473.0,100892.75,36.049127,0
5474.0,100894.0,35.944698,0
5475.0,100895.0,35.861156,0
5476.0,100895.5,35.819385,0
5477.0,100896.25,35.75673,0
5478.0,100896.0,35.777615,0
5479.0,100896.5,35.735844,0
5480.0,100895.5,35.819385,0
5481.0,100895.75,35.7985,0
5482.0,100897.75,35.631419,0
5483.0,100904.25,35.088423,0
5484.0,100910.25,34.587222,0
5485.0,100915.25,34.169572,0
5486.0,100920.0,33.77282,0
5487.0,100922.75,33.543129,0
5488.0,100925.75,33.292562,0
5489.0,100926.25,33.250802,0
5490.0,100928.25,33.083761,0
5491.0,100928.5,33.062882,0
5492.0,100929.25,33.000242,0
5493.0,100930.75,32.874965,0
5494.0,100932.25,32.749689,0
5495.0,100932.5,32.72881,0
5496.0,100932.5,32.72881,0
5497.0,100933.0,32.687051,0
5498.0,100935.75,32.457384,0
5499.0,100940.0,32.102453,0
5500.0,100945.25,31.664026,0
5501.0,100950.0,31.26737,0
5502.0,100954.0,30.933356,0
5503.0,100957.25,30.661977,0
5504.0,100960.25,30.41148,0
5505.0,100961.5,30.307108,0
5506.0,100962.25,30.244485,0
5507.0,100962.5,30.223611,0
5508.0,100963.25,30.160988,0
5509.0,100963.5,30.140114,0
5510.0,100965.0,30.014871,0
5511.0,100965.0,30.014871,0
5512.0,100965.5,29.973124,0
5513.0,100965.75,29.95225,0
5514.0,100966.5,29.88963,0
5515.0,100967.25,29.827009,0
5516.0,100970.0,29.597405,0
5517.0,100976.75,29.033852,0
5518.0,100983.75,28.449459,0
5519.0,100990.0,27.927708,0
5520.0,100994.25,27.572931,0
5521.0,100997.0,27.343377,0
5522.0,100998.5,27.218167,0
5523.0,101001.25,26.988621,0
5524.0,101002.25,26.90515,0
5525.0,101003.25,26.821681,0
5526.0,101004.25,26.738212,0
5527.0,101004.25,26.738212,0
5528.0,101005.5,26.633876,0
5529.0,101006.0,26.592142,0
5530.0,101006.0,26.592142,0
5531.0,101004.0,26.759079,0
5532.0,101004.75,26.696477,0
5533.0,101005.25,26.654743,0
5534.0,101006.0,26.592142,0
5535.0,101006.0,26.592142,0
5536.0,101005.5,26.633876,0
5537.0,101005.25,26.654743,0
5538.0,101005.0,26.67561,0
5539.0,101005.0,26.67561,0
5540.0,101005.75,26.613009,0
5541.0,101006.0,26.592142,0
5542.0,101006.25,26.571276,0
5543.0,101005.75,26.613009,0
5544.0,101000.75,27.030356,0
5545.0,100994.0,27.5938,0
5546.0,100988.75,28.032056,0
5547.0,100983.75,28.449459,0
5548.0,100980.75,28.699909,0
5549.0,100976.75,29.033852,0
5550.0,100974.5,29.2217,0
5551.0,100971.5,29.472168,0
5552.0,100970.5,29.555659,0
5553.0,100969.5,29.639151,0
5554.0,100968.75,29.70177,0
5555.0,100968.5,29.722643,0
5556.0,100968.25,29.743516,0
5557.0,100968.5,29.722643,0
5558.0,100968.0,29.764389,0
5559.0,100969.5,29.639151,0
5560.0,100968.5,29.722643,0
5561.0,100965.5,29.973124,0
5562.0,100959.0,30.515853,0
5563.0,100949.75,31.288246,0
5564.0,100939.5,32.144209,0
5565.0,100929.25,33.000242,0
5566.0,100922.0,33.605772,0
5567.0,100915.25,34.169572,0
5568.0,100911.5,34.482808,0
5569.0,100909.25,34.670753,0
5570.0,100906.75,34.879586,0
5571.0,100904.0,35.109307,0
5572.0,100903.75,35.130191,0
5573.0,100903.5,35.151075,0
5574.0,100903.25,35.171959,0
5575.0,100902.75,35.213727,0
5576.0,100903.25,35.171959,0
5577.0,100902.25,35.255496,0
5578.0,100902.25,35.255496,0
5579.0,100899.5,35.485225,0
5580.0,100893.0,36.028241,0
5581.0,100882.5,36.905481,0
5582.0,100871.75,37.803685,0
5583.0,100862.5,38.576619,0
5584.0,100854.25,39.266042,0
5585.0,100848.25,39.767469,0
5586.0,100844.0,40.122661,0
5587.0,100841.0,40.373392,0
5588.0,100838.75,40.561444,0
5589.0,100837.0,40.70771,0
5590.0,100834.75,40.895768,0
5591.0,100832.75,41.062934,0
5592.0,100832.25,41.104725,0
5593.0,100831.5,41.167414,0
5594.0,100831.25,41.18831,0
5595.0,100831.5,41.167414,0
5596.0,100831.75,41.146518,0
5597.0,100831.25,41.18831,0
5598.0,100831.5,41.167414,0
5599.0,100832.25,41.104725,0
5600.0,100833.75,40.97935,0
5601.0,100841.25,40.352498,0
5602.0,100851.25,39.516752,0
5603.0,100865.0,38.367712,0
5604.0,100880.75,37.051695,0
5605.0,100897.0,35.694074,0
5606.0,100915.0,34.190454,0
5607.0,100934.0,32.603535,0
5608.0,100951.75,31.121238,0
5609.0,100965.25,29.993998,0
5610.0,100976.5,29.054724,0
5611.0,100983.75,28.449459,0
5612.0,100990.0,27.927708,0
5613.0,100994.5,27.552063,0
5614.0,100998.0,27.259904,0
5615.0,101000.5,27.051224,0
5616.0,101002.25,26.90515,0
5617.0,101004.25,26.738212,0
5618.0,101006.0,26.592142,0
5619.0,101006.25,26.571276,0
5620.0,101006.75,26.529542,0
5621.0,101006.25,26.571276,0
5622.0,101007.5,26.466942,0
5623.0,101008.25,26.404342,0
5624.0,101004.0,26.759079,0
5625.0,100995.75,27.447719,0
5626.0,100984.25,28.407718,0
5627.0,100971.25,29.493041,0
5628.0,100957.0,30.682852,0
5629.0,100942.0,31.935431,0
5630.0,100924.75,33.376084,0
5631.0,100906.25,34.921353,0
5632.0,100890.5,36.237101,0
5633.0,100877.0,37.365018,0
5634.0,100865.75,38.305041,0
5635.0,100857.5,38.994446,0
5636.0,100850.75,39.558538,0
5637.0,100846.5,39.913723,0
5638.0,100843.25,40.185343,0
5639.0,100841.5,40.331603,0
5640.0,100839.25,40.519655,0
5641.0,100837.25,40.686814,0
5642.0,100836.0,40.791291,0
5643.0,100835.25,40.853977,0
5644.0,100835.0,40.874872,0
5645.0,100834.25,40.937559,0
5646.0,100833.5,41.000246,0
5647.0,100833.75,40.97935,0
5648.0,100833.5,41.000246,0
5649.0,100833.5,41.000246,0
5650.0,100832.5,41.08383,0
5651.0,100831.75,41.146518,0
5652.0,100831.25,41.18831,0
5653.0,100831.5,41.167414,0
5654.0,100832.25,41.104725,0
5655.0,100832.0,41.125621,0
5656.0,100832.0,41.125621,0
5657.0,100832.75,41.062934,0
5658.0,100832.5,41.08383,0
5659.0,100833.25,41.021142,0
5660.0,100833.75,40.97935,0
